Journal_Id,Year,Authors,Title,DOI,Link1,Link2,Keyword,LinksPDF
12745,2018,,Issue Information,10.1002/jcla.22347 ,https://sci-hub.se/10.1002/jcla.22347,https://booksc.org/s/?q=10.1002/jcla.22347,issue information,//twin.sci-hub.se/6813/bfbe6da419f2c495f31a4437a744873c/issue-information-2018.pdf#navpanes=0&view=FitH
12745,2019,,Issue Information,10.1002/jcla.22601 ,https://sci-hub.se/10.1002/jcla.22601,https://booksc.org/s/?q=10.1002/jcla.22601,issue information,/downloads/2019-11-18/6e2a/issue-information-2019.pdf#navpanes=0&view=FitH
12745,2020,,Issue Information,10.1002/jcla.23174 ,https://sci-hub.se/10.1002/jcla.23174,https://booksc.org/s/?q=10.1002/jcla.23174,issue information,/downloads/2020-03-01/31a4/issue-information-2020.pdf#navpanes=0&view=FitH
12759,2018,,Issue Information,10.1111/jocn.14022 ,https://sci-hub.se/10.1111/jocn.14022,https://booksc.org/s/?q=10.1111/jocn.14022,issue information,//twin.sci-hub.se/6618/40b9d7c9be2ef0c0dc845222dcb2d2be/issue-information-2017.pdf#navpanes=0&view=FitH
12759,2019,,Issue Information,10.1111/jocn.14567 ,https://sci-hub.se/10.1111/jocn.14567,https://booksc.org/s/?q=10.1111/jocn.14567,issue information,/tree/d1/80/d180ea3b18a6fb30162e426bb50b74e3.pdf#navpanes=0&view=FitH
12759,2020,,Issue Information,10.1111/jocn.14921 ,https://sci-hub.se/10.1111/jocn.14921,https://booksc.org/s/?q=10.1111/jocn.14921,issue information,/downloads/2020-03-01/0524/issue-information-2019.pdf#navpanes=0&view=FitH
12764,2017,,Issue Information,10.1111/jcpe.12667 ,https://sci-hub.se/10.1111/jcpe.12667,https://booksc.org/s/?q=10.1111/jcpe.12667,issue information,//twin.sci-hub.se/6221/5715c528c504d25dac94c65ff3778fc5/issue-information-2016.pdf#navpanes=0&view=FitH
12764,2018,,Issue Information,10.1111/jcpe.12852 ,https://sci-hub.se/10.1111/jcpe.12852,https://booksc.org/s/?q=10.1111/jcpe.12852,issue information,//twin.sci-hub.se/6789/a87deb7976c4598a44c1ea2cd0eb83b7/issue-information-2017.pdf#navpanes=0&view=FitH
12764,2019,,Issue Information,10.1111/jcpe.12962 ,https://sci-hub.se/10.1111/jcpe.12962,https://booksc.org/s/?q=10.1111/jcpe.12962,issue information,/downloads/2019-01-26//e5/10.1111@jcpe.12962.pdf#navpanes=0&view=FitH
12764,2020,,Issue Information,10.1111/jcpe.13325 ,https://sci-hub.se/10.1111/jcpe.13325,https://booksc.org/s/?q=10.1111/jcpe.13325,issue information,/downloads/2020-08-10/20/10.1111@jcpe.13325.pdf#navpanes=0&view=FitH
12766,2018,,Issue information,10.1111/jcpt.12618 ,https://sci-hub.se/10.1111/jcpt.12618,https://booksc.org/s/?q=10.1111/jcpt.12618,issue information,//twin.sci-hub.se/6817/2f373b09f7d14c820a23947c395fe230/issue-information-2018.pdf#navpanes=0&view=FitH
12766,2019,,Issue information,10.1111/jcpt.12734 ,https://sci-hub.se/10.1111/jcpt.12734,https://booksc.org/s/?q=10.1111/jcpt.12734,issue information,/downloads/2019-10-23/55/issue-information-2019.pdf#navpanes=0&view=FitH
12766,2020,,Issue information,10.1111/jcpt.13242 ,https://sci-hub.se/10.1111/jcpt.13242,https://booksc.org/s/?q=10.1111/jcpt.13242,issue information,/downloads/2020-12-16/0f/issue-information-2020.pdf#navpanes=0&view=FitH
12767,2017,,Issue Information - In Session Masthead,10.1002/jclp.22436 ,https://sci-hub.se/10.1002/jclp.22436,https://booksc.org/s/?q=10.1002/jclp.22436,issue information,//twin.sci-hub.se/6485/5fd8659e88920974a1737b34d0ed8d2c/issue-information--in-session-masthead-2016.pdf#navpanes=0&view=FitH
12767,2017,,Issue Information - Copyright,10.1002/jclp.22437 ,https://sci-hub.se/10.1002/jclp.22437,https://booksc.org/s/?q=10.1002/jclp.22437,issue information,//twin.sci-hub.se/6483/b5e15bbc5bcc2e988f2f423b8e4a52ba/issue-information--copyright-2016.pdf#navpanes=0&view=FitH
12767,2017,,Issue Information - TOC,10.1002/jclp.22438 ,https://sci-hub.se/10.1002/jclp.22438,https://booksc.org/s/?q=10.1002/jclp.22438,issue information,//twin.sci-hub.se/6483/833955cb6ba5dd100e9d8c483043f486/issue-information--toc-2016.pdf#navpanes=0&view=FitH
12767,2018,,Issue Information,10.1002/jclp.22540 ,https://sci-hub.se/10.1002/jclp.22540,https://booksc.org/s/?q=10.1002/jclp.22540,issue information,//twin.sci-hub.se/6913/e1460878e1e130bfb7df08b3cb5056fd/issue-information-2017.pdf#navpanes=0&view=FitH
12767,2019,,Issue Information,10.1002/jclp.22661 ,https://sci-hub.se/10.1002/jclp.22661,https://booksc.org/s/?q=10.1002/jclp.22661,issue information,/downloads/2019-04-13/31/issue-information-2018.pdf#navpanes=0&view=FitH
12767,2020,,Issue Information,10.1002/jclp.22805 ,https://sci-hub.se/10.1002/jclp.22805,https://booksc.org/s/?q=10.1002/jclp.22805,issue information,/downloads/2020-03-07/7a/10.1002@jclp.22805.pdf#navpanes=0&view=FitH
12767,2021,,Issue Information,10.1002/jclp.22979 ,https://sci-hub.se/10.1002/jclp.22979,https://booksc.org/s/?q=10.1002/jclp.22979,issue information,/downloads/2020-12-16/4bbc/issue-information-2020.pdf#navpanes=0&view=FitH
12774,2017,,Issue Information - Table of Contents,10.1002/jcu.22401 ,https://sci-hub.se/10.1002/jcu.22401,https://booksc.org/s/?q=10.1002/jcu.22401,issue information,//twin.sci-hub.se/6486/ad68696173df0319446f1a9c635f569e/issue-information--table-of-contents-2016.pdf#navpanes=0&view=FitH
12774,2018,,Issue Information,10.1002/jcu.22567 ,https://sci-hub.se/10.1002/jcu.22567,https://booksc.org/s/?q=10.1002/jcu.22567,issue information,//twin.sci-hub.se/6829/ccf26d98d23e123490a74515ae04c7a9/issue-information-2017.pdf#navpanes=0&view=FitH
12774,2019,,Issue Information,10.1002/jcu.22616 ,https://sci-hub.se/10.1002/jcu.22616,https://booksc.org/s/?q=10.1002/jcu.22616,issue information,/downloads/2019-11-18/3c54/issue-information-2018.pdf#navpanes=0&view=FitH
12774,2020,,Issue Information,10.1002/jcu.22740 ,https://sci-hub.se/10.1002/jcu.22740,https://booksc.org/s/?q=10.1002/jcu.22740,issue information,/downloads/2020-03-01/cf32/issue-information-2019.pdf#navpanes=0&view=FitH
12774,2021,,Issue Information,10.1002/jcu.22864 ,https://sci-hub.se/10.1002/jcu.22864,https://booksc.org/s/?q=10.1002/jcu.22864,issue information,/downloads/2020-12-16/38aa/issue-information-2020.pdf#navpanes=0&view=FitH
12807,2017,,Issue Information,10.1002/jcd.21538 ,https://sci-hub.se/10.1002/jcd.21538,https://booksc.org/s/?q=10.1002/jcd.21538,issue information,//twin.sci-hub.se/6479/102b47ee97b8bc55760ccbb168a8a064/issue-information-2016.pdf#navpanes=0&view=FitH
12807,2018,,Issue Information,10.1002/jcd.21572 ,https://sci-hub.se/10.1002/jcd.21572,https://booksc.org/s/?q=10.1002/jcd.21572,issue information,//twin.sci-hub.se/6914/a9ea6ff14db60f7dd72cc44db1ef38b3/issue-information-2017.pdf#navpanes=0&view=FitH
12807,2019,,Issue Information,10.1002/jcd.21612 ,https://sci-hub.se/10.1002/jcd.21612,https://booksc.org/s/?q=10.1002/jcd.21612,issue information,/tree/b4/a9/b4a9a16bc28c54a59c6c95db15a13e57.pdf#navpanes=0&view=FitH
12807,2020,,Issue Information,10.1002/jcd.21692 ,https://sci-hub.se/10.1002/jcd.21692,https://booksc.org/s/?q=10.1002/jcd.21692,issue information,/downloads/2019-11-23/da/issue-information-2019.pdf#navpanes=0&view=FitH
12807,2021,,Issue Information,10.1002/jcd.21731 ,https://sci-hub.se/10.1002/jcd.21731,https://booksc.org/s/?q=10.1002/jcd.21731,issue information,/downloads/2020-12-16/fdaa/issue-information-2020.pdf#navpanes=0&view=FitH
12827,2017,,Issue Information,10.1002/casp.2281 ,https://sci-hub.se/10.1002/casp.2281,https://booksc.org/s/?q=10.1002/casp.2281,issue information,//twin.sci-hub.se/6368/8c2ea088eb009ed2588d0c49bcaa0f69/issue-information-2017.pdf#navpanes=0&view=FitH
12827,2018,,Issue Information,10.1002/casp.2331 ,https://sci-hub.se/10.1002/casp.2331,https://booksc.org/s/?q=10.1002/casp.2331,issue information,//twin.sci-hub.se/6812/fc768fe1a6a06eccecc8d267bba85445/issue-information-2018.pdf#navpanes=0&view=FitH
12827,2019,,Issue Information,10.1002/casp.2362 ,https://sci-hub.se/10.1002/casp.2362,https://booksc.org/s/?q=10.1002/casp.2362,issue information,/downloads/2019-01-31//c8/10.1002@casp.2362.pdf#navpanes=0&view=FitH
12827,2020,,Issue Information,10.1002/casp.2422 ,https://sci-hub.se/10.1002/casp.2422,https://booksc.org/s/?q=10.1002/casp.2422,issue information,/downloads/2020-03-01/a60b/issue-information-2020.pdf#navpanes=0&view=FitH
12834,2017,,ISSUE INFORMATION,10.1002/jcop.21866 ,https://sci-hub.se/10.1002/jcop.21866,https://booksc.org/s/?q=10.1002/jcop.21866,issue information,//twin.sci-hub.se/6476/ef82305062e5961159fc32c9197a181a/issue-information-2016.pdf#navpanes=0&view=FitH
12834,2018,,ISSUE INFORMATION,10.1002/jcop.21921 ,https://sci-hub.se/10.1002/jcop.21921,https://booksc.org/s/?q=10.1002/jcop.21921,issue information,//twin.sci-hub.se/6605/664eb69df125d1aeebfce2ba0202867b/issue-information-2017.pdf#navpanes=0&view=FitH
12834,2019,,ISSUE INFORMATION,10.1002/jcop.22107 ,https://sci-hub.se/10.1002/jcop.22107,https://booksc.org/s/?q=10.1002/jcop.22107,issue information,/downloads/2019-01-25//cc/issue-information-2018.pdf#navpanes=0&view=FitH
12834,2020,,Issue Information,10.1002/jcop.22206 ,https://sci-hub.se/10.1002/jcop.22206,https://booksc.org/s/?q=10.1002/jcop.22206,issue information,/downloads/2020-03-01/e4a2/issue-information-2020.pdf#navpanes=0&view=FitH
12863,2017,,Issue Information,10.1002/jcc.24596 ,https://sci-hub.se/10.1002/jcc.24596,https://booksc.org/s/?q=10.1002/jcc.24596,issue information,//twin.sci-hub.se/6368/39ed8343b2dc5064f740fa16a7cbdfd1/issue-information-2016.pdf#navpanes=0&view=FitH
12863,2018,,Issue Information,10.1002/jcc.24924 ,https://sci-hub.se/10.1002/jcc.24924,https://booksc.org/s/?q=10.1002/jcc.24924,issue information,//twin.sci-hub.se/6824/124fd826243b4d5834516533a90845b8/issue-information-2017.pdf#navpanes=0&view=FitH
12863,2019,,Issue Information,10.1002/jcc.25392 ,https://sci-hub.se/10.1002/jcc.25392,https://booksc.org/s/?q=10.1002/jcc.25392,issue information,/downloads/2019-04-13/38/issue-information-2018.pdf#navpanes=0&view=FitH
12863,2020,,Issue Information,10.1002/jcc.25876 ,https://sci-hub.se/10.1002/jcc.25876,https://booksc.org/s/?q=10.1002/jcc.25876,issue information,/downloads/2020-02-25/59/issue-information-2019.pdf#navpanes=0&view=FitH
12863,2021,,Issue Information,10.1002/jcc.26226 ,https://sci-hub.se/10.1002/jcc.26226,https://booksc.org/s/?q=10.1002/jcc.26226,issue information,/downloads/2020-12-16/98d3/issue-information-2020.pdf#navpanes=0&view=FitH
12876,2018,,Issue Information,10.1111/jcal.12226 ,https://sci-hub.se/10.1111/jcal.12226,https://booksc.org/s/?q=10.1111/jcal.12226,issue information,//twin.sci-hub.se/6793/ac671054d7669865fc3c813b16d6a614/issue-information-2018.pdf#navpanes=0&view=FitH
12876,2019,,Issue Information,10.1111/jcal.12346 ,https://sci-hub.se/10.1111/jcal.12346,https://booksc.org/s/?q=10.1111/jcal.12346,issue information,/downloads/2019-04-14/84/issue-information-2019.pdf#navpanes=0&view=FitH
12876,2020,,Issue Information,10.1111/jcal.12369 ,https://sci-hub.se/10.1111/jcal.12369,https://booksc.org/s/?q=10.1111/jcal.12369,issue information,/downloads/2020-03-01/94ac/issue-information-2020.pdf#navpanes=0&view=FitH
12890,2017,,Issue Information,10.1111/jcc4.12167 ,https://sci-hub.se/10.1111/jcc4.12167,https://booksc.org/s/?q=10.1111/jcc4.12167,issue information,//twin.sci-hub.se/6300/5b8df6a35cfec5010ba647d055beeb73/issue-information-2017.pdf#navpanes=0&view=FitH
12912,2017,,Issue Information - TOC,10.1002/cb.1608 ,https://sci-hub.se/10.1002/cb.1608,https://booksc.org/s/?q=10.1002/cb.1608,issue information,//twin.sci-hub.se/6280/d52461ccf694152d4d7c8dc6cc7505de/issue-information--toc-2017.pdf#navpanes=0&view=FitH
12912,2017,,Issue Information - Info Page,10.1002/cb.1609 ,https://sci-hub.se/10.1002/cb.1609,https://booksc.org/s/?q=10.1002/cb.1609,issue information,//twin.sci-hub.se/6390/6dc14bacdf1052d8a092f068ac6cbbc5/issue-information--info-page-2017.pdf#navpanes=0&view=FitH
12912,2018,,Issue Information,10.1002/cb.1676 ,https://sci-hub.se/10.1002/cb.1676,https://booksc.org/s/?q=10.1002/cb.1676,issue information,//twin.sci-hub.se/6697/25592978d5ef14a85751e77a9e25985d/issue-information-2018.pdf#navpanes=0&view=FitH
12912,2019,,Issue Information,10.1002/cb.1725 ,https://sci-hub.se/10.1002/cb.1725,https://booksc.org/s/?q=10.1002/cb.1725,issue information,/downloads/2019-01-12//7d/10.1002@cb.1725.pdf#navpanes=0&view=FitH
12912,2020,,Issue Information,10.1002/cb.1764 ,https://sci-hub.se/10.1002/cb.1764,https://booksc.org/s/?q=10.1002/cb.1764,issue information,/downloads/2020-03-01/7b80/issue-information-2020.pdf#navpanes=0&view=FitH
12936,2017,,Issue Information - TOC,10.1111/1468-5973.12132 ,https://sci-hub.se/10.1111/1468-5973.12132,https://booksc.org/s/?q=10.1111/1468-5973.12132,issue information,//twin.sci-hub.se/6473/5fa39ecdbadd49b03a25ab744b4608c5/issue-information--toc-2017.pdf#navpanes=0&view=FitH
12936,2018,,Issue Information,10.1111/1468-5973.12207 ,https://sci-hub.se/10.1111/1468-5973.12207,https://booksc.org/s/?q=10.1111/1468-5973.12207,issue information,/downloads/2020-01-21/f2/issue-information-2018.pdf#navpanes=0&view=FitH
12936,2019,,Issue Information,10.1111/1468-5973.12237 ,https://sci-hub.se/10.1111/1468-5973.12237,https://booksc.org/s/?q=10.1111/1468-5973.12237,issue information,/downloads/2019-08-20/1d/issue-information-2019.pdf#navpanes=0&view=FitH
12936,2020,,Issue Information,10.1111/1468-5973.12270 ,https://sci-hub.se/10.1111/1468-5973.12270,https://booksc.org/s/?q=10.1111/1468-5973.12270,issue information,/downloads/2020-03-01/b2/issue-information-2020.pdf#navpanes=0&view=FitH
12947,2017,,Issue Information - TOC,10.1002/jcaf.22222 ,https://sci-hub.se/10.1002/jcaf.22222,https://booksc.org/s/?q=10.1002/jcaf.22222,issue information,//twin.sci-hub.se/6268/cdb63ac9ec49f99c8098f894854dfde6/issue-information--toc-2016.pdf#navpanes=0&view=FitH
12947,2018,,Issue Information,10.1002/jcaf.22301 ,https://sci-hub.se/10.1002/jcaf.22301,https://booksc.org/s/?q=10.1002/jcaf.22301,issue information,//twin.sci-hub.se/6684/3d688501407af3056aaa17e88244d488/issue-information-2018.pdf#navpanes=0&view=FitH
12947,2019,,Issue Information,10.1002/jcaf.22353 ,https://sci-hub.se/10.1002/jcaf.22353,https://booksc.org/s/?q=10.1002/jcaf.22353,issue information,/downloads/2019-11-19/02/issue-information-2019.pdf#navpanes=0&view=FitH
12947,2020,,Issue Information,10.1002/jcaf.22375 ,https://sci-hub.se/10.1002/jcaf.22375,https://booksc.org/s/?q=10.1002/jcaf.22375,issue information,/downloads/2020-03-01/a009/issue-information-2020.pdf#navpanes=0&view=FitH
12953,2017,,Issue Information - TOC,10.1111/jocd.12272 ,https://sci-hub.se/10.1111/jocd.12272,https://booksc.org/s/?q=10.1111/jocd.12272,issue information,//twin.sci-hub.se/6308/07f7cbe56e23f81721d9a590883f3704/issue-information--toc-2017.pdf#navpanes=0&view=FitH
12953,2018,,Issue Information - TOC,10.1111/jocd.12405 ,https://sci-hub.se/10.1111/jocd.12405,https://booksc.org/s/?q=10.1111/jocd.12405,issue information,/downloads/2019-10-23/a7/issue-information--toc-2018.pdf#navpanes=0&view=FitH
12953,2018,,Issue Information - Cover,10.1111/jocd.12406 ,https://sci-hub.se/10.1111/jocd.12406,https://booksc.org/s/?q=10.1111/jocd.12406,issue information,//twin.sci-hub.se/6829/9e5435a58e955fd53b74c5f014c55ec3/issue-information--cover-2018.pdf#navpanes=0&view=FitH
12953,2019,,Issue Information,10.1111/jocd.12693 ,https://sci-hub.se/10.1111/jocd.12693,https://booksc.org/s/?q=10.1111/jocd.12693,issue information,/downloads/2019-07-28/01/issue-information-2019.pdf#navpanes=0&view=FitH
12953,2020,,Issue Information â TOC,10.1111/jocd.13023 ,https://sci-hub.se/10.1111/jocd.13023,https://booksc.org/s/?q=10.1111/jocd.13023,issue information,/downloads/2020-03-01/bf/issue-information--toc-2020.pdf#navpanes=0&view=FitH
13010,2018,,Issue Information,10.1111/cup.13086 ,https://sci-hub.se/10.1111/cup.13086,https://booksc.org/s/?q=10.1111/cup.13086,issue information,//twin.sci-hub.se/6795/138117641b650f5d6bb15ea675bf696e/issue-information-2017.pdf#navpanes=0&view=FitH
13010,2019,,Issue Information,10.1111/cup.13291 ,https://sci-hub.se/10.1111/cup.13291,https://booksc.org/s/?q=10.1111/cup.13291,issue information,/downloads/2019-04-13/0a/issue-information-2018.pdf#navpanes=0&view=FitH
13010,2020,,Issue Information,10.1111/cup.13500 ,https://sci-hub.se/10.1111/cup.13500,https://booksc.org/s/?q=10.1111/cup.13500,issue information,/downloads/2020-03-01/d472/issue-information-2019.pdf#navpanes=0&view=FitH
13052,2017,,Issue Information - TOC,10.1111/1753-0407.12462 ,https://sci-hub.se/10.1111/1753-0407.12462,https://booksc.org/s/?q=10.1111/1753-0407.12462,issue information,//twin.sci-hub.se/6285/0b738c65aa6bce262509ba3166392088/issue-information--toc-2016.pdf#navpanes=0&view=FitH
13052,2018,,Issue Information,10.1111/1753-0407.12591 ,https://sci-hub.se/10.1111/1753-0407.12591,https://booksc.org/s/?q=10.1111/1753-0407.12591,issue information,/downloads/2019-10-23/1f/issue-information-2017.pdf#navpanes=0&view=FitH
13052,2019,,Issue Information,10.1111/1753-0407.12801 ,https://sci-hub.se/10.1111/1753-0407.12801,https://booksc.org/s/?q=10.1111/1753-0407.12801,issue information,/downloads/2020-01-21/1839/issue-information-2018.pdf#navpanes=0&view=FitH
13052,2020,,Issue Information,10.1111/1753-0407.12940 ,https://sci-hub.se/10.1111/1753-0407.12940,https://booksc.org/s/?q=10.1111/1753-0407.12940,issue information,/downloads/2020-03-01/c427/issue-information-2019.pdf#navpanes=0&view=FitH
13052,2021,,Issue Information,10.1111/1753-0407.13054 ,https://sci-hub.se/10.1111/1753-0407.13054,https://booksc.org/s/?q=10.1111/1753-0407.13054,issue information,/downloads/2020-12-16/a16d/issue-information-2020.pdf#navpanes=0&view=FitH
13135,2019,,Issue Information,10.1111/joes.12278 ,https://sci-hub.se/10.1111/joes.12278,https://booksc.org/s/?q=10.1111/joes.12278,issue information,/downloads/2019-10-23/ba/issue-information-2019.pdf#navpanes=0&view=FitH
13135,2020,,Issue Information,10.1111/joes.12322 ,https://sci-hub.se/10.1111/joes.12322,https://booksc.org/s/?q=10.1111/joes.12322,issue information,/downloads/2020-03-01/285c/issue-information-2020.pdf#navpanes=0&view=FitH
13138,2017,,Issue Information,10.1111/jems.12124 ,https://sci-hub.se/10.1111/jems.12124,https://booksc.org/s/?q=10.1111/jems.12124,issue information,//twin.sci-hub.se/6475/0eaff7025ea4ab919006fa702bf95f19/issue-information-2017.pdf#navpanes=0&view=FitH
13138,2017,,Issue Information,10.1111/jems.12187 ,https://sci-hub.se/10.1111/jems.12187,https://booksc.org/s/?q=10.1111/jems.12187,issue information,//twin.sci-hub.se/6486/fb60a64243dc03ada8b333eda4e786c7/issue-information-2017.pdf#navpanes=0&view=FitH
13138,2018,,Issue Information,10.1111/jems.12220 ,https://sci-hub.se/10.1111/jems.12220,https://booksc.org/s/?q=10.1111/jems.12220,issue information,//twin.sci-hub.se/6662/ff28e3088916f97e939edebabe965768/issue-information-2018.pdf#navpanes=0&view=FitH
13138,2018,,Issue Information,10.1111/jems.12221 ,https://sci-hub.se/10.1111/jems.12221,https://booksc.org/s/?q=10.1111/jems.12221,issue information,/downloads/2019-10-23/cd/issue-information-2018.pdf#navpanes=0&view=FitH
13138,2019,,Issue Information,10.1111/jems.12270 ,https://sci-hub.se/10.1111/jems.12270,https://booksc.org/s/?q=10.1111/jems.12270,issue information,/downloads/2019-01-23//53/10.1111@jems.12270.pdf#navpanes=0&view=FitH
13138,2020,,Issue Information,10.1111/jems.12318 ,https://sci-hub.se/10.1111/jems.12318,https://booksc.org/s/?q=10.1111/jems.12318,issue information,/downloads/2020-03-02/bd/issue-information-2020.pdf#navpanes=0&view=FitH
13166,2017,,Issue Information,10.1111/jedm.12119 ,https://sci-hub.se/10.1111/jedm.12119,https://booksc.org/s/?q=10.1111/jedm.12119,issue information,//twin.sci-hub.se/6364/f34fed6ac28b22fcad9431d69278f869/issue-information-2017.pdf#navpanes=0&view=FitH
13166,2018,,Issue Information,10.1111/jedm.12150 ,https://sci-hub.se/10.1111/jedm.12150,https://booksc.org/s/?q=10.1111/jedm.12150,issue information,//twin.sci-hub.se/6717/5bca1dad7b2ffa6588096a2001fe7120/issue-information-2018.pdf#navpanes=0&view=FitH
13166,2019,,Issue Information,10.1111/jedm.12179 ,https://sci-hub.se/10.1111/jedm.12179,https://booksc.org/s/?q=10.1111/jedm.12179,issue information,/downloads/2019-03-29/e0/10.1111@jedm.12179.pdf#navpanes=0&view=FitH
13166,2020,,Issue Information,10.1111/jedm.12217 ,https://sci-hub.se/10.1111/jedm.12217,https://booksc.org/s/?q=10.1111/jedm.12217,issue information,/downloads/2020-12-16/60/issue-information-2020.pdf#navpanes=0&view=FitH
13235,2017,,Issue Information,10.1111/jels.12135 ,https://sci-hub.se/10.1111/jels.12135,https://booksc.org/s/?q=10.1111/jels.12135,issue information,//twin.sci-hub.se/6484/852e757bba870cc35b31aaf3175113ee/issue-information-2017.pdf#navpanes=0&view=FitH
13235,2018,,Issue Information,10.1111/jels.12168 ,https://sci-hub.se/10.1111/jels.12168,https://booksc.org/s/?q=10.1111/jels.12168,issue information,//twin.sci-hub.se/6791/de5a3c6c7db64aa683478b2d607a3a51/issue-information-2018.pdf#navpanes=0&view=FitH
13235,2019,,Issue Information,10.1111/jels.12191 ,https://sci-hub.se/10.1111/jels.12191,https://booksc.org/s/?q=10.1111/jels.12191,issue information,/downloads/2020-01-22/31/issue-information-2019.pdf#navpanes=0&view=FitH
13235,2020,,Issue Information,10.1111/jels.12220 ,https://sci-hub.se/10.1111/jels.12220,https://booksc.org/s/?q=10.1111/jels.12220,issue information,/downloads/2020-03-01/78/issue-information-2020.pdf#navpanes=0&view=FitH
13347,2017,,Issue Information,10.1111/jerd.12295 ,https://sci-hub.se/10.1111/jerd.12295,https://booksc.org/s/?q=10.1111/jerd.12295,issue information,//twin.sci-hub.se/6300/a6f8810f9cda1559f678857521914dca/issue-information-2017.pdf#navpanes=0&view=FitH
13347,2018,,Issue Information,10.1111/jerd.12327 ,https://sci-hub.se/10.1111/jerd.12327,https://booksc.org/s/?q=10.1111/jerd.12327,issue information,//twin.sci-hub.se/6669/81c72523a1b04516b58d1936d6eeaf96/issue-information-2018.pdf#navpanes=0&view=FitH
13347,2019,,Issue Information,10.1111/jerd.12398 ,https://sci-hub.se/10.1111/jerd.12398,https://booksc.org/s/?q=10.1111/jerd.12398,issue information,/downloads/2019-04-13/18/issue-information-2019.pdf#navpanes=0&view=FitH
13347,2020,,Issue Information,10.1111/jerd.12472 ,https://sci-hub.se/10.1111/jerd.12472,https://booksc.org/s/?q=10.1111/jerd.12472,issue information,/downloads/2020-03-01/b83d/issue-information-2020.pdf#navpanes=0&view=FitH
13358,2017,,Issue Information,10.1111/jeu.12360 ,https://sci-hub.se/10.1111/jeu.12360,https://booksc.org/s/?q=10.1111/jeu.12360,issue information,//twin.sci-hub.se/6480/4e40dae2ce48f9f3d2c74eac9ff8d8c9/issue-information-2017.pdf#navpanes=0&view=FitH
13358,2018,,Issue Information,10.1111/jeu.12464 ,https://sci-hub.se/10.1111/jeu.12464,https://booksc.org/s/?q=10.1111/jeu.12464,issue information,//twin.sci-hub.se/6801/c298a6d4f1d57f10dac14ca432b74cda/issue-information-2018.pdf#navpanes=0&view=FitH
13358,2019,,Issue Information,10.1111/jeu.12644 ,https://sci-hub.se/10.1111/jeu.12644,https://booksc.org/s/?q=10.1111/jeu.12644,issue information,/downloads/2020-01-20/aa33/issue-information-2019.pdf#navpanes=0&view=FitH
13358,2020,,Issue Information,10.1111/jeu.12651 ,https://sci-hub.se/10.1111/jeu.12651,https://booksc.org/s/?q=10.1111/jeu.12651,issue information,/downloads/2020-12-16/35a7/issue-information-2020.pdf#navpanes=0&view=FitH
13371,2017,,Issue Information,10.1111/jep.12646 ,https://sci-hub.se/10.1111/jep.12646,https://booksc.org/s/?q=10.1111/jep.12646,issue information,//twin.sci-hub.se/6473/eedd58f78183ea758d8190bee44e5897/issue-information-2017.pdf#navpanes=0&view=FitH
13371,2018,,Issue Information,10.1111/jep.12825 ,https://sci-hub.se/10.1111/jep.12825,https://booksc.org/s/?q=10.1111/jep.12825,issue information,//twin.sci-hub.se/6776/7a66a8a7d6154c1f6f4ed6ce1764e7dc/issue-information-2018.pdf#navpanes=0&view=FitH
13371,2019,,Issue Information,10.1111/jep.12975 ,https://sci-hub.se/10.1111/jep.12975,https://booksc.org/s/?q=10.1111/jep.12975,issue information,/downloads/2020-08-21/61/issue-information-2019.pdf#navpanes=0&view=FitH
13371,2020,,Issue Information,10.1111/jep.13140 ,https://sci-hub.se/10.1111/jep.13140,https://booksc.org/s/?q=10.1111/jep.13140,issue information,/downloads/2020-03-01/7b57/issue-information-2020.pdf#navpanes=0&view=FitH
13376,2017,,Issue Information,10.1111/jebm.12220 ,https://sci-hub.se/10.1111/jebm.12220,https://booksc.org/s/?q=10.1111/jebm.12220,issue information,//twin.sci-hub.se/6486/4beae924dfd752686924d7fe85b353b9/issue-information-2017.pdf#navpanes=0&view=FitH
13376,2018,,ISSUE INFORMATION,10.1111/jebm.12272 ,https://sci-hub.se/10.1111/jebm.12272,https://booksc.org/s/?q=10.1111/jebm.12272,issue information,//twin.sci-hub.se/6796/52293516b7b0c200954c03cbab3c80bb/issue-information-2018.pdf#navpanes=0&view=FitH
13376,2019,,ISSUE INFORMATION,10.1111/jebm.12306 ,https://sci-hub.se/10.1111/jebm.12306,https://booksc.org/s/?q=10.1111/jebm.12306,issue information,/downloads/2019-04-12/35/issue-information-2019.pdf#navpanes=0&view=FitH
13376,2020,,ISSUE INFORMATION,10.1111/jebm.12350 ,https://sci-hub.se/10.1111/jebm.12350,https://booksc.org/s/?q=10.1111/jebm.12350,issue information,/downloads/2020-12-16/cde3/issue-information-2020.pdf#navpanes=0&view=FitH
13380,2017,,Issue Information,10.1111/jeb.12970 ,https://sci-hub.se/10.1111/jeb.12970,https://booksc.org/s/?q=10.1111/jeb.12970,issue information,//twin.sci-hub.se/6473/e85571e909f3aad3717061762199a82c/issue-information-2017.pdf#navpanes=0&view=FitH
13380,2018,,Issue Information,10.1111/jeb.13154 ,https://sci-hub.se/10.1111/jeb.13154,https://booksc.org/s/?q=10.1111/jeb.13154,issue information,/downloads/2020-01-20/be/issue-information-2018.pdf#navpanes=0&view=FitH
