Journal_Id,Year,Authors,Title,DOI,Link1,Link2,Keyword
9606,2018,,Inside Front Cover - Editorial Board Page/Cover image legend if applicable,10.1016/s0950-5849(17)30490-1 ,https://sci-hub.se/10.1016/s0950-5849%2817%2930490-1,https://booksc.org/s/?q=10.1016/s0950-5849%2817%2930490-1,editorial board
9606,2019,,Editorial Board,10.1016/S0950-5849(18)30214-3 ,https://sci-hub.se/10.1016/S0950-5849%2818%2930214-3,https://booksc.org/s/?q=10.1016/S0950-5849%2818%2930214-3,editorial board
9606,2020,,Editorial Board,10.1016/s0950-5849(19)30217-4 ,https://sci-hub.se/10.1016/s0950-5849%2819%2930217-4,https://booksc.org/s/?q=10.1016/s0950-5849%2819%2930217-4,editorial board
9606,2021,,Editorial Board,10.1016/S0950-5849(20)30208-1 ,https://sci-hub.se/10.1016/S0950-5849%2820%2930208-1,https://booksc.org/s/?q=10.1016/S0950-5849%2820%2930208-1,editorial board
9610,2017,,Editorial Board,10.1016/s0167-6245(17)30008-2 ,https://sci-hub.se/10.1016/s0167-6245%2817%2930008-2,https://booksc.org/s/?q=10.1016/s0167-6245%2817%2930008-2,editorial board
9610,2018,,Editorial Board,10.1016/S0167-6245(18)30028-3 ,https://sci-hub.se/10.1016/S0167-6245%2818%2930028-3,https://booksc.org/s/?q=10.1016/S0167-6245%2818%2930028-3,editorial board
9610,2019,,Editorial Board,10.1016/s0167-6245(19)30040-x ,https://sci-hub.se/10.1016/s0167-6245%2819%2930040-x,https://booksc.org/s/?q=10.1016/s0167-6245%2819%2930040-x,editorial board
9610,2020,,Editorial Board,10.1016/s0167-6245(20)30041-x ,https://sci-hub.se/10.1016/s0167-6245%2820%2930041-x,https://booksc.org/s/?q=10.1016/s0167-6245%2820%2930041-x,editorial board
9611,2017,,Editorial Board,10.1016/s1566-2535(16)30048-3 ,https://sci-hub.se/10.1016/s1566-2535%2816%2930048-3,https://booksc.org/s/?q=10.1016/s1566-2535%2816%2930048-3,editorial board
9611,2018,,Editorial Board,10.1016/s1566-2535(17)30435-9 ,https://sci-hub.se/10.1016/s1566-2535%2817%2930435-9,https://booksc.org/s/?q=10.1016/s1566-2535%2817%2930435-9,editorial board
9611,2019,,Editorial Board,10.1016/S1566-2535(18)30407-X ,https://sci-hub.se/10.1016/S1566-2535%2818%2930407-X,https://booksc.org/s/?q=10.1016/S1566-2535%2818%2930407-X,editorial board
9611,2020,,Editorial Board,10.1016/s1566-2535(19)30580-9 ,https://sci-hub.se/10.1016/s1566-2535%2819%2930580-9,https://booksc.org/s/?q=10.1016/s1566-2535%2819%2930580-9,editorial board
9611,2021,,Editorial Board,10.1016/S1566-2535(20)30390-0 ,https://sci-hub.se/10.1016/S1566-2535%2820%2930390-0,https://booksc.org/s/?q=10.1016/S1566-2535%2820%2930390-0,editorial board
9614,2017,,Editorial Board/Publications information,10.1016/s0306-4573(16)30612-4 ,https://sci-hub.se/10.1016/s0306-4573%2816%2930612-4,https://booksc.org/s/?q=10.1016/s0306-4573%2816%2930612-4,editorial board
9614,2018,,Editorial Board/Publications information,10.1016/s0306-4573(17)30791-4 ,https://sci-hub.se/10.1016/s0306-4573%2817%2930791-4,https://booksc.org/s/?q=10.1016/s0306-4573%2817%2930791-4,editorial board
9614,2019,,Editorial Board,10.1016/S0306-4573(18)31053-7 ,https://sci-hub.se/10.1016/S0306-4573%2818%2931053-7,https://booksc.org/s/?q=10.1016/S0306-4573%2818%2931053-7,editorial board
9614,2020,,Editorial Board,10.1016/s0306-4573(19)31217-8 ,https://sci-hub.se/10.1016/s0306-4573%2819%2931217-8,https://booksc.org/s/?q=10.1016/s0306-4573%2819%2931217-8,editorial board
9615,2017,,Editorial Board,10.1016/s0020-0190(16)30122-3 ,https://sci-hub.se/10.1016/s0020-0190%2816%2930122-3,https://booksc.org/s/?q=10.1016/s0020-0190%2816%2930122-3,editorial board
9615,2018,,Editorial Board,10.1016/s0020-0190(17)30173-4 ,https://sci-hub.se/10.1016/s0020-0190%2817%2930173-4,https://booksc.org/s/?q=10.1016/s0020-0190%2817%2930173-4,editorial board
9615,2019,,Editorial Board,10.1016/S0020-0190(18)30195-9 ,https://sci-hub.se/10.1016/S0020-0190%2818%2930195-9,https://booksc.org/s/?q=10.1016/S0020-0190%2818%2930195-9,editorial board
9615,2020,,Editorial Board,10.1016/j.ipl.2019.105881 ,https://sci-hub.se/10.1016/j.ipl.2019.105881,https://booksc.org/s/?q=10.1016/j.ipl.2019.105881,editorial board
9615,2021,,Editorial Board,10.1016/j.ipl.2020.106059 ,https://sci-hub.se/10.1016/j.ipl.2020.106059,https://booksc.org/s/?q=10.1016/j.ipl.2020.106059,editorial board
9619,2017,,Editorial Board,10.1016/s0020-0255(16)31323-8 ,https://sci-hub.se/10.1016/s0020-0255%2816%2931323-8,https://booksc.org/s/?q=10.1016/s0020-0255%2816%2931323-8,editorial board
9619,2018,,Editorial Board,10.1016/s0020-0255(17)30994-5 ,https://sci-hub.se/10.1016/s0020-0255%2817%2930994-5,https://booksc.org/s/?q=10.1016/s0020-0255%2817%2930994-5,editorial board
9619,2019,,Editorial Board,10.1016/S0020-0255(18)30747-3 ,https://sci-hub.se/10.1016/S0020-0255%2818%2930747-3,https://booksc.org/s/?q=10.1016/S0020-0255%2818%2930747-3,editorial board
9619,2020,,Editorial Board,10.1016/s0020-0255(19)30836-9 ,https://sci-hub.se/10.1016/s0020-0255%2819%2930836-9,https://booksc.org/s/?q=10.1016/s0020-0255%2819%2930836-9,editorial board
9619,2021,,Editorial Board,10.1016/S0020-0255(20)30912-9 ,https://sci-hub.se/10.1016/S0020-0255%2820%2930912-9,https://booksc.org/s/?q=10.1016/S0020-0255%2820%2930912-9,editorial board
9625,2018,,Editorial Board,10.1016/S0306-4379(18)30036-X ,https://sci-hub.se/10.1016/S0306-4379%2818%2930036-X,https://booksc.org/s/?q=10.1016/S0306-4379%2818%2930036-X,editorial board
9625,2019,,Editorial Board,10.1016/s0306-4379(18)30558-1 ,https://sci-hub.se/10.1016/s0306-4379%2818%2930558-1,https://booksc.org/s/?q=10.1016/s0306-4379%2818%2930558-1,editorial board
9625,2020,,Editorial Board,10.1016/s0306-4379(19)30483-1 ,https://sci-hub.se/10.1016/s0306-4379%2819%2930483-1,https://booksc.org/s/?q=10.1016/s0306-4379%2819%2930483-1,editorial board
9625,2021,,Editorial Board,10.1016/S0306-4379(20)30120-4 ,https://sci-hub.se/10.1016/S0306-4379%2820%2930120-4,https://booksc.org/s/?q=10.1016/S0306-4379%2820%2930120-4,editorial board
9652,2017,,IFC:Editorial Board and Aims and Scope,10.1016/s1350-4495(16)30703-4 ,https://sci-hub.se/10.1016/s1350-4495%2816%2930703-4,https://booksc.org/s/?q=10.1016/s1350-4495%2816%2930703-4,editorial board
9652,2018,,Editorial Board,10.1016/s1350-4495(17)30846-0 ,https://sci-hub.se/10.1016/s1350-4495%2817%2930846-0,https://booksc.org/s/?q=10.1016/s1350-4495%2817%2930846-0,editorial board
9652,2020,,Editorial Board,10.1016/s1350-4495(20)30147-x ,https://sci-hub.se/10.1016/s1350-4495%2820%2930147-x,https://booksc.org/s/?q=10.1016/s1350-4495%2820%2930147-x,editorial board
9659,2017,,Editorial Board/Publication Information,10.1016/s0020-1383(16)30789-6 ,https://sci-hub.se/10.1016/s0020-1383%2816%2930789-6,https://booksc.org/s/?q=10.1016/s0020-1383%2816%2930789-6,editorial board
9659,2018,,Editorial Board/Publication Information,10.1016/S0020-1383(17)30877-X ,https://sci-hub.se/10.1016/S0020-1383%2817%2930877-X,https://booksc.org/s/?q=10.1016/S0020-1383%2817%2930877-X,editorial board
9659,2019,,Editorial Board/Publication Information,10.1016/S0020-1383(18)30766-6 ,https://sci-hub.se/10.1016/S0020-1383%2818%2930766-6,https://booksc.org/s/?q=10.1016/S0020-1383%2818%2930766-6,editorial board
9659,2020,,Editorial Board/Publication Information,10.1016/s0020-1383(19)30803-4 ,https://sci-hub.se/10.1016/s0020-1383%2819%2930803-4,https://booksc.org/s/?q=10.1016/s0020-1383%2819%2930803-4,editorial board
9682,2018,,Editorial Board,10.1016/S1466-8564(18)30105-X ,https://sci-hub.se/10.1016/S1466-8564%2818%2930105-X,https://booksc.org/s/?q=10.1016/S1466-8564%2818%2930105-X,editorial board
9682,2019,,Editorial Board,10.1016/S1466-8564(19)30143-2 ,https://sci-hub.se/10.1016/S1466-8564%2819%2930143-2,https://booksc.org/s/?q=10.1016/S1466-8564%2819%2930143-2,editorial board
9682,2020,,Editorial Board,10.1016/s1466-8564(20)30059-x ,https://sci-hub.se/10.1016/s1466-8564%2820%2930059-x,https://booksc.org/s/?q=10.1016/s1466-8564%2820%2930059-x,editorial board
9687,2017,,Editorial Board,10.1016/s1387-7003(16)30642-6 ,https://sci-hub.se/10.1016/s1387-7003%2816%2930642-6,https://booksc.org/s/?q=10.1016/s1387-7003%2816%2930642-6,editorial board
9687,2018,,Editorial Board,10.1016/S1387-7003(17)30953-X ,https://sci-hub.se/10.1016/S1387-7003%2817%2930953-X,https://booksc.org/s/?q=10.1016/S1387-7003%2817%2930953-X,editorial board
9687,2019,,Editorial Board,10.1016/S1387-7003(18)31089-X ,https://sci-hub.se/10.1016/S1387-7003%2818%2931089-X,https://booksc.org/s/?q=10.1016/S1387-7003%2818%2931089-X,editorial board
9687,2020,,Editorial Board,10.1016/s1387-7003(19)31310-3 ,https://sci-hub.se/10.1016/s1387-7003%2819%2931310-3,https://booksc.org/s/?q=10.1016/s1387-7003%2819%2931310-3,editorial board
9691,2017,,Prelim iii Editorial board,10.1016/s0020-1693(16)30739-3 ,https://sci-hub.se/10.1016/s0020-1693%2816%2930739-3,https://booksc.org/s/?q=10.1016/s0020-1693%2816%2930739-3,editorial board
9691,2018,,Prelim iii Editorial board,10.1016/S0020-1693(17)31643-2 ,https://sci-hub.se/10.1016/S0020-1693%2817%2931643-2,https://booksc.org/s/?q=10.1016/S0020-1693%2817%2931643-2,editorial board
9691,2020,,Editorial Board,10.1016/s0020-1693(19)31688-3 ,https://sci-hub.se/10.1016/s0020-1693%2819%2931688-3,https://booksc.org/s/?q=10.1016/s0020-1693%2819%2931688-3,editorial board
9699,2017,,Editorial Board,10.1016/s0965-1748(16)30211-9 ,https://sci-hub.se/10.1016/s0965-1748%2816%2930211-9,https://booksc.org/s/?q=10.1016/s0965-1748%2816%2930211-9,editorial board
9699,2018,,Editorial Board,10.1016/S0965-1748(18)30041-9 ,https://sci-hub.se/10.1016/S0965-1748%2818%2930041-9,https://booksc.org/s/?q=10.1016/S0965-1748%2818%2930041-9,editorial board
9699,2019,,Editorial Board,10.1016/s0965-1748(19)30055-4 ,https://sci-hub.se/10.1016/s0965-1748%2819%2930055-4,https://booksc.org/s/?q=10.1016/s0965-1748%2819%2930055-4,editorial board
9699,2020,,Editorial Board,10.1016/s0965-1748(19)30411-4 ,https://sci-hub.se/10.1016/s0965-1748%2819%2930411-4,https://booksc.org/s/?q=10.1016/s0965-1748%2819%2930411-4,editorial board
9734,2017,,Editorial Board,10.1016/s0167-6687(17)30005-7 ,https://sci-hub.se/10.1016/s0167-6687%2817%2930005-7,https://booksc.org/s/?q=10.1016/s0167-6687%2817%2930005-7,editorial board
9734,2018,,Editorial Board,10.1016/S0167-6687(18)30012-X ,https://sci-hub.se/10.1016/S0167-6687%2818%2930012-X,https://booksc.org/s/?q=10.1016/S0167-6687%2818%2930012-X,editorial board
9734,2019,,Editorial Board,10.1016/s0167-6687(18)30533-x ,https://sci-hub.se/10.1016/s0167-6687%2818%2930533-x,https://booksc.org/s/?q=10.1016/s0167-6687%2818%2930533-x,editorial board
9734,2020,,Editorial Board,10.1016/s0167-6687(20)30007-x ,https://sci-hub.se/10.1016/s0167-6687%2820%2930007-x,https://booksc.org/s/?q=10.1016/s0167-6687%2820%2930007-x,editorial board
9748,2017,,Editorial Board,10.1016/s0167-9260(16)30123-7 ,https://sci-hub.se/10.1016/s0167-9260%2816%2930123-7,https://booksc.org/s/?q=10.1016/s0167-9260%2816%2930123-7,editorial board
9748,2018,,Inside Front Cover - Editorial Board Page,10.1016/s0167-9260(17)30680-6 ,https://sci-hub.se/10.1016/s0167-9260%2817%2930680-6,https://booksc.org/s/?q=10.1016/s0167-9260%2817%2930680-6,editorial board
9748,2019,,Editorial Board,10.1016/S0167-9260(18)30599-6 ,https://sci-hub.se/10.1016/S0167-9260%2818%2930599-6,https://booksc.org/s/?q=10.1016/S0167-9260%2818%2930599-6,editorial board
9748,2020,,Editorial Board,10.1016/s0167-9260(19)30577-2 ,https://sci-hub.se/10.1016/s0167-9260%2819%2930577-2,https://booksc.org/s/?q=10.1016/s0167-9260%2819%2930577-2,editorial board
9766,2017,,Editorial Board,10.1016/s0160-2896(16)30349-x ,https://sci-hub.se/10.1016/s0160-2896%2816%2930349-x,https://booksc.org/s/?q=10.1016/s0160-2896%2816%2930349-x,editorial board
9766,2018,,Editorial Board,10.1016/s0160-2896(17)30354-9 ,https://sci-hub.se/10.1016/s0160-2896%2817%2930354-9,https://booksc.org/s/?q=10.1016/s0160-2896%2817%2930354-9,editorial board
9766,2019,,Editorial Board,10.1016/S0160-2896(19)30010-8 ,https://sci-hub.se/10.1016/S0160-2896%2819%2930010-8,https://booksc.org/s/?q=10.1016/S0160-2896%2819%2930010-8,editorial board
9766,2020,,Editorial Board,10.1016/s0160-2896(20)30005-2 ,https://sci-hub.se/10.1016/s0160-2896%2820%2930005-2,https://booksc.org/s/?q=10.1016/s0160-2896%2820%2930005-2,editorial board
9779,2017,,Editorial board,10.1016/s0964-3397(16)30154-9 ,https://sci-hub.se/10.1016/s0964-3397%2816%2930154-9,https://booksc.org/s/?q=10.1016/s0964-3397%2816%2930154-9,editorial board
9779,2018,,Editorial board,10.1016/s0964-3397(17)30388-9 ,https://sci-hub.se/10.1016/s0964-3397%2817%2930388-9,https://booksc.org/s/?q=10.1016/s0964-3397%2817%2930388-9,editorial board
9779,2019,,Editorial Board,10.1016/S0964-3397(18)30373-2 ,https://sci-hub.se/10.1016/S0964-3397%2818%2930373-2,https://booksc.org/s/?q=10.1016/S0964-3397%2818%2930373-2,editorial board
9779,2020,,Editorial Board,10.1016/s0964-3397(19)30364-7 ,https://sci-hub.se/10.1016/s0964-3397%2819%2930364-7,https://booksc.org/s/?q=10.1016/s0964-3397%2819%2930364-7,editorial board
9821,2017,,Editorial board,10.1016/s0966-9795(16)30652-5 ,https://sci-hub.se/10.1016/s0966-9795%2816%2930652-5,https://booksc.org/s/?q=10.1016/s0966-9795%2816%2930652-5,editorial board
9821,2018,,Editorial board,10.1016/S0966-9795(17)30994-9 ,https://sci-hub.se/10.1016/S0966-9795%2817%2930994-9,https://booksc.org/s/?q=10.1016/S0966-9795%2817%2930994-9,editorial board
9821,2019,,Editorial Board,10.1016/S0966-9795(18)31084-7 ,https://sci-hub.se/10.1016/S0966-9795%2818%2931084-7,https://booksc.org/s/?q=10.1016/S0966-9795%2818%2931084-7,editorial board
9821,2020,,Editorial Board,10.1016/s0966-9795(19)31048-9 ,https://sci-hub.se/10.1016/s0966-9795%2819%2931048-9,https://booksc.org/s/?q=10.1016/s0966-9795%2819%2931048-9,editorial board
9821,2021,,Editorial Board,10.1016/S0966-9795(20)30948-1 ,https://sci-hub.se/10.1016/S0966-9795%2820%2930948-1,https://booksc.org/s/?q=10.1016/S0966-9795%2820%2930948-1,editorial board
9848,2018,,Inside Front Cover - Editorial Board Page,10.1016/s0964-8305(17)31383-5 ,https://sci-hub.se/10.1016/s0964-8305%2817%2931383-5,https://booksc.org/s/?q=10.1016/s0964-8305%2817%2931383-5,editorial board
9848,2019,,Editorial Board,10.1016/S0964-8305(18)31419-7 ,https://sci-hub.se/10.1016/S0964-8305%2818%2931419-7,https://booksc.org/s/?q=10.1016/S0964-8305%2818%2931419-7,editorial board
9848,2020,,Editorial Board,10.1016/j.ibiod.2019.104858 ,https://sci-hub.se/10.1016/j.ibiod.2019.104858,https://booksc.org/s/?q=10.1016/j.ibiod.2019.104858,editorial board
9848,2021,,Editorial Board,10.1016/S0964-8305(20)31079-9 ,https://sci-hub.se/10.1016/S0964-8305%2820%2931079-9,https://booksc.org/s/?q=10.1016/S0964-8305%2820%2931079-9,editorial board
9854,2017,,Editorial Board,10.1016/S0969-5931(16)30301-8 ,https://sci-hub.se/10.1016/S0969-5931%2816%2930301-8,https://booksc.org/s/?q=10.1016/S0969-5931%2816%2930301-8,editorial board
9854,2018,,Editorial Board,10.1016/S0969-5931(17)30861-2 ,https://sci-hub.se/10.1016/S0969-5931%2817%2930861-2,https://booksc.org/s/?q=10.1016/S0969-5931%2817%2930861-2,editorial board
9854,2019,,Editorial Board,10.1016/S0969-5931(18)30860-6 ,https://sci-hub.se/10.1016/S0969-5931%2818%2930860-6,https://booksc.org/s/?q=10.1016/S0969-5931%2818%2930860-6,editorial board
9854,2020,,Editorial Board,10.1016/s0969-5931(19)30933-3 ,https://sci-hub.se/10.1016/s0969-5931%2819%2930933-3,https://booksc.org/s/?q=10.1016/s0969-5931%2819%2930933-3,editorial board
9862,2017,,Editorial Board,10.1016/s0735-1933(16)30352-9 ,https://sci-hub.se/10.1016/s0735-1933%2816%2930352-9,https://booksc.org/s/?q=10.1016/s0735-1933%2816%2930352-9,editorial board
9862,2018,,Editorial Board,10.1016/s0735-1933(17)30312-3 ,https://sci-hub.se/10.1016/s0735-1933%2817%2930312-3,https://booksc.org/s/?q=10.1016/s0735-1933%2817%2930312-3,editorial board
9862,2019,,Editorial Board,10.1016/S0735-1933(19)30011-9 ,https://sci-hub.se/10.1016/S0735-1933%2819%2930011-9,https://booksc.org/s/?q=10.1016/S0735-1933%2819%2930011-9,editorial board
9871,2017,,Editorial Board,10.1016/s0958-6946(16)30314-4 ,https://sci-hub.se/10.1016/s0958-6946%2816%2930314-4,https://booksc.org/s/?q=10.1016/s0958-6946%2816%2930314-4,editorial board
9871,2018,,Editorial Board,10.1016/s0958-6946(17)30203-0 ,https://sci-hub.se/10.1016/s0958-6946%2817%2930203-0,https://booksc.org/s/?q=10.1016/s0958-6946%2817%2930203-0,editorial board
9871,2019,,Editorial Board,10.1016/S0958-6946(18)30236-X ,https://sci-hub.se/10.1016/S0958-6946%2818%2930236-X,https://booksc.org/s/?q=10.1016/S0958-6946%2818%2930236-X,editorial board
9871,2020,,Editorial Board,10.1016/s0958-6946(19)30225-0 ,https://sci-hub.se/10.1016/s0958-6946%2819%2930225-0,https://booksc.org/s/?q=10.1016/s0958-6946%2819%2930225-0,editorial board
9871,2021,,Editorial Board,10.1016/S0958-6946(20)30276-4 ,https://sci-hub.se/10.1016/S0958-6946%2820%2930276-4,https://booksc.org/s/?q=10.1016/S0958-6946%2820%2930276-4,editorial board
9921,2017,,Editorial board,10.1016/s0020-7519(16)30278-8 ,https://sci-hub.se/10.1016/s0020-7519%2816%2930278-8,https://booksc.org/s/?q=10.1016/s0020-7519%2816%2930278-8,editorial board
9921,2018,,Editorial board,10.1016/s0020-7519(17)30352-1 ,https://sci-hub.se/10.1016/s0020-7519%2817%2930352-1,https://booksc.org/s/?q=10.1016/s0020-7519%2817%2930352-1,editorial board
9921,2020,,Editorial board,10.1016/s0020-7519(19)30308-x ,https://sci-hub.se/10.1016/s0020-7519%2819%2930308-x,https://booksc.org/s/?q=10.1016/s0020-7519%2819%2930308-x,editorial board
9948,2017,,Editorial Board,10.1016/s1467-0895(17)30034-9 ,https://sci-hub.se/10.1016/s1467-0895%2817%2930034-9,https://booksc.org/s/?q=10.1016/s1467-0895%2817%2930034-9,editorial board
9948,2018,,Editorial Board,10.1016/S1467-0895(18)30028-9 ,https://sci-hub.se/10.1016/S1467-0895%2818%2930028-9,https://booksc.org/s/?q=10.1016/S1467-0895%2818%2930028-9,editorial board
9948,2019,,Editorial Board,10.1016/s1467-0895(19)30032-6 ,https://sci-hub.se/10.1016/s1467-0895%2819%2930032-6,https://booksc.org/s/?q=10.1016/s1467-0895%2819%2930032-6,editorial board
9948,2020,,Editorial Board,10.1016/S1467-0895(20)30016-6 ,https://sci-hub.se/10.1016/S1467-0895%2820%2930016-6,https://booksc.org/s/?q=10.1016/S1467-0895%2820%2930016-6,editorial board
9955,2017,,Inside front cover:Editors and Editorial Board,10.1016/s0143-7496(16)30220-2 ,https://sci-hub.se/10.1016/s0143-7496%2816%2930220-2,https://booksc.org/s/?q=10.1016/s0143-7496%2816%2930220-2,editorial board
9955,2018,,Inside front cover:Editors and Editorial Board,10.1016/S0143-7496(17)30201-4 ,https://sci-hub.se/10.1016/S0143-7496%2817%2930201-4,https://booksc.org/s/?q=10.1016/S0143-7496%2817%2930201-4,editorial board
9955,2019,,Editorial Board,10.1016/S0143-7496(18)30263-X ,https://sci-hub.se/10.1016/S0143-7496%2818%2930263-X,https://booksc.org/s/?q=10.1016/S0143-7496%2818%2930263-X,editorial board
9955,2020,,Editorial Board,10.1016/s0143-7496(19)30264-7 ,https://sci-hub.se/10.1016/s0143-7496%2819%2930264-7,https://booksc.org/s/?q=10.1016/s0143-7496%2819%2930264-7,editorial board
9955,2021,,Editorial Board,10.1016/S0143-7496(20)30231-1 ,https://sci-hub.se/10.1016/S0143-7496%2820%2930231-1,https://booksc.org/s/?q=10.1016/S0143-7496%2820%2930231-1,editorial board
10004,2017,,Title Page & Editorial Board,10.1016/s0924-8579(16)30380-6 ,https://sci-hub.se/10.1016/s0924-8579%2816%2930380-6,https://booksc.org/s/?q=10.1016/s0924-8579%2816%2930380-6,editorial board
10004,2018,,Title Page & Editorial Board,10.1016/s0924-8579(17)30463-6 ,https://sci-hub.se/10.1016/s0924-8579%2817%2930463-6,https://booksc.org/s/?q=10.1016/s0924-8579%2817%2930463-6,editorial board
10004,2019,,Title Page & Editorial Board,10.1016/S0924-8579(18)30378-9 ,https://sci-hub.se/10.1016/S0924-8579%2818%2930378-9,https://booksc.org/s/?q=10.1016/S0924-8579%2818%2930378-9,editorial board
10004,2020,,Title Page & Editorial Board,10.1016/s0924-8579(19)30338-3 ,https://sci-hub.se/10.1016/s0924-8579%2819%2930338-3,https://booksc.org/s/?q=10.1016/s0924-8579%2819%2930338-3,editorial board
10010,2017,,Editorial board and Scope of the Journal,10.1016/s0303-2434(16)30179-9 ,https://sci-hub.se/10.1016/s0303-2434%2816%2930179-9,https://booksc.org/s/?q=10.1016/s0303-2434%2816%2930179-9,editorial board
10010,2018,,Inside Front Cover - Editorial Board Page,10.1016/s0303-2434(17)30211-8 ,https://sci-hub.se/10.1016/s0303-2434%2817%2930211-8,https://booksc.org/s/?q=10.1016/s0303-2434%2817%2930211-8,editorial board
10010,2020,,Editorial Board,10.1016/s0303-2434(19)31157-2 ,https://sci-hub.se/10.1016/s0303-2434%2819%2931157-2,https://booksc.org/s/?q=10.1016/s0303-2434%2819%2931157-2,editorial board
10010,2021,,Editorial Board,10.1016/s0303-2434(20)30890-4 ,https://sci-hub.se/10.1016/s0303-2434%2820%2930890-4,https://booksc.org/s/?q=10.1016/s0303-2434%2820%2930890-4,editorial board
10025,2017,,Editorial Board,10.1016/s0888-613x(16)30263-8 ,https://sci-hub.se/10.1016/s0888-613x%2816%2930263-8,https://booksc.org/s/?q=10.1016/s0888-613x%2816%2930263-8,editorial board
10025,2018,,Editorial Board,10.1016/s0888-613x(17)30690-4 ,https://sci-hub.se/10.1016/s0888-613x%2817%2930690-4,https://booksc.org/s/?q=10.1016/s0888-613x%2817%2930690-4,editorial board
10025,2019,,Editorial Board,10.1016/S0888-613X(18)30665-0 ,https://sci-hub.se/10.1016/S0888-613X%2818%2930665-0,https://booksc.org/s/?q=10.1016/S0888-613X%2818%2930665-0,editorial board
10025,2020,,Editorial Board,10.1016/s0888-613x(19)30660-7 ,https://sci-hub.se/10.1016/s0888-613x%2819%2930660-7,https://booksc.org/s/?q=10.1016/s0888-613x%2819%2930660-7,editorial board
10025,2021,,Editorial Board,10.1016/S0888-613X(20)30250-4 ,https://sci-hub.se/10.1016/S0888-613X%2820%2930250-4,https://booksc.org/s/?q=10.1016/S0888-613X%2820%2930250-4,editorial board
10075,2018,,IFC: Editorial Board,10.1016/s0141-8130(17)34396-9 ,https://sci-hub.se/10.1016/s0141-8130%2817%2934396-9,https://booksc.org/s/?q=10.1016/s0141-8130%2817%2934396-9,editorial board
10075,2020,,Editorial Board,10.1016/s0141-8130(19)40208-0 ,https://sci-hub.se/10.1016/s0141-8130%2819%2940208-0,https://booksc.org/s/?q=10.1016/s0141-8130%2819%2940208-0,editorial board
10117,2017,,Editorial Board,10.1016/s0167-5273(16)33732-9 ,https://sci-hub.se/10.1016/s0167-5273%2816%2933732-9,https://booksc.org/s/?q=10.1016/s0167-5273%2816%2933732-9,editorial board
10117,2018,,Editorial Board,10.1016/s0167-5273(17)36960-7 ,https://sci-hub.se/10.1016/s0167-5273%2817%2936960-7,https://booksc.org/s/?q=10.1016/s0167-5273%2817%2936960-7,editorial board
10117,2019,,Editorial Board,10.1016/S0167-5273(18)36390-3 ,https://sci-hub.se/10.1016/S0167-5273%2818%2936390-3,https://booksc.org/s/?q=10.1016/S0167-5273%2818%2936390-3,editorial board
10117,2020,,Editorial Board,10.1016/s0167-5273(19)35628-1 ,https://sci-hub.se/10.1016/s0167-5273%2819%2935628-1,https://booksc.org/s/?q=10.1016/s0167-5273%2819%2935628-1,editorial board
10117,2021,,Editorial Board,10.1016/S0167-5273(20)34094-8 ,https://sci-hub.se/10.1016/S0167-5273%2820%2934094-8,https://booksc.org/s/?q=10.1016/S0167-5273%2820%2934094-8,editorial board
10157,2017,,Editorial Board,10.1016/s0166-5162(16)30828-x ,https://sci-hub.se/10.1016/s0166-5162%2816%2930828-x,https://booksc.org/s/?q=10.1016/s0166-5162%2816%2930828-x,editorial board
10157,2018,,Editorial Board,10.1016/s0166-5162(17)31021-2 ,https://sci-hub.se/10.1016/s0166-5162%2817%2931021-2,https://booksc.org/s/?q=10.1016/s0166-5162%2817%2931021-2,editorial board
10157,2019,,Editorial Board,10.1016/S0166-5162(18)31115-7 ,https://sci-hub.se/10.1016/S0166-5162%2818%2931115-7,https://booksc.org/s/?q=10.1016/S0166-5162%2818%2931115-7,editorial board
10157,2020,,Editorial Board,10.1016/s0166-5162(20)30028-8 ,https://sci-hub.se/10.1016/s0166-5162%2820%2930028-8,https://booksc.org/s/?q=10.1016/s0166-5162%2820%2930028-8,editorial board
10279,2019,,Editorial Board,10.1016/s0736-5748(18)30355-1 ,https://sci-hub.se/10.1016/s0736-5748%2818%2930355-1,https://booksc.org/s/?q=10.1016/s0736-5748%2818%2930355-1,editorial board
10279,2020,,Issue Information,10.1002/jdn.10012 ,https://sci-hub.se/10.1002/jdn.10012,https://booksc.org/s/?q=10.1002/jdn.10012,issue information
10307,2018,,Editorial Board,10.1016/s0955-3959(17)30375-4 ,https://sci-hub.se/10.1016/s0955-3959%2817%2930375-4,https://booksc.org/s/?q=10.1016/s0955-3959%2817%2930375-4,editorial board
10307,2019,,Editorial Board,10.1016/s0955-3959(18)30318-9 ,https://sci-hub.se/10.1016/s0955-3959%2818%2930318-9,https://booksc.org/s/?q=10.1016/s0955-3959%2818%2930318-9,editorial board
10307,2020,,Editorial Board,10.1016/s0955-3959(19)30363-9 ,https://sci-hub.se/10.1016/s0955-3959%2819%2930363-9,https://booksc.org/s/?q=10.1016/s0955-3959%2819%2930363-9,editorial board
10330,2017,,Editorial Board/Publication Information,10.1016/s0738-0593(16)30543-0 ,https://sci-hub.se/10.1016/s0738-0593%2816%2930543-0,https://booksc.org/s/?q=10.1016/s0738-0593%2816%2930543-0,editorial board
10330,2018,,Editorial Board,10.1016/S0738-0593(17)30798-8 ,https://sci-hub.se/10.1016/S0738-0593%2817%2930798-8,https://booksc.org/s/?q=10.1016/S0738-0593%2817%2930798-8,editorial board
